Winery,Year,Wine ID,Wine,Rating,num_review,price,Country,Region
Château Dutruch Grand Poujeaux,1995,86385,Moulis-en-Médoc 1995,3.9,31,36.11631779008765,France,Moulis-en-Médoc
S. Cristina,2019,1127731,Lugana Vigneto Massoni 2019,4.2,1721,8.144525773351809,Italy,Lugana
Giodo,2015,2738226,Brunello di Montalcino 2015,4.5,197,282.73139470349855,Italy,Brunello di Montalcino
Lapostolle,2018,13747,Grand Selection Chardonnay 2018,3.8,463,17.52934647161691,Chile,Casablanca Valley
Bernabeleva,2018,1480998,Navaherreros Blanco 2018,3.7,90,18.848759646899904,Spain,Madrid
Schloss Vaux,2017,1679094,Cuvée Vaux Brut 2017,3.7,112,14.660146392033258,Germany,Rheingau
Roucas Toumba,2019,1196877,Les Prémices Vacqueyras 2019,4.1,44,19.895912960616563,France,Vacqueyras
Zeni,2015,81591,Amarone della Valpolicella Classico Barriques 2015,4.5,327,41.36255589180812,Italy,Amarone della Valpolicella Classico
Fritz Haag,2020,1224493,Brauneberger Juffer Riesling Trocken 2020,3.9,278,18.79640198121407,Germany,Brauneberg
La Tordera,N.V.,1766182,Serrai Prosecco Superiore Valdobbiadene Extra Dry N.V.,3.8,677,10.366817805794946,Italy,Conegliano-Valdobbiadene Prosecco
Leon Barral,2016,1126515,Faugères 2016,4.0,364,25.6552561860582,France,Faugères
Château Clarke,1986,1148646,Listrac-Médoc 1986,4.1,71,44.346942835900606,France,Listrac-Médoc
Château Montrose,1994,80472,Saint-Estèphe (Grand Cru Classé) 1994,4.2,631,110.8725928563201,France,Saint-Estèphe
Clos Saint Jean,2005,1172691,Châteauneuf-du-Pape Deus Ex Machina 2005,4.6,120,405.4577630710912,France,Châteauneuf-du-Pape
St. Michael-Eppan,2019,10116,Sanct Valentin Lagrein Riserva 2019,4.1,57,35.02727834382232,Italy,Südtirol - Alto Adige
Borgogno,1961,1203557,Barolo Riserva 1961,4.3,213,209.06415908353142,Italy,Barolo
Borgogno,1958,1203557,Barolo Riserva 1958,4.1,138,158.38193869964502,Italy,Barolo
Lamborghini,2001,18921,Campoleone 2001,4.2,57,63.352775479858,Italy,Umbria
Fontodi,2017,22723,Vigna del Sorbo Gran Selezione Chianti Classico 2017,4.3,260,53.85509492444789,Italy,Chianti Classico
Fontodi,2016,22723,Vigna del Sorbo Gran Selezione Chianti Classico 2016,4.2,329,178.0160633318324,Italy,Chianti Classico
Castellare,2015,3428698,Chianti Classico Riserva Il Poggiale 2015,4.1,397,36.650365980083144,Italy,Chianti Classico
Galardi,2016,84062,Terra di Lavoro 2016,4.3,189,62.82919882299967,Italy,Roccamonfina
Gaja,2017,66104,Barbaresco 2017,4.5,423,513.105123721164,Italy,Barbaresco
Le Macchiole,2018,16417,Bolgheri Rosso 2018,4.0,2087,21.36192759981989,Italy,Bolgheri
J. Hofstätter,2017,1885116,Steinraffler Lagrein Alto Adige 2017,3.7,84,30.367446097783176,Italy,Südtirol - Alto Adige
Quintarelli Giuseppe,2012,84065,Amarone della Valpolicella Classico 2012,4.7,388,282.73139470349855,Italy,Amarone della Valpolicella Classico
Michele Chiarlo,2016,86558,La Court Barbera d'Asti Nizza Riserva 2016,4.2,188,38.74467260751646,Italy,Barbera d'Asti
Sena,2019,25474,Aconcagua Valley 2019,4.4,208,143.4600039791826,Chile,Aconcagua Valley
Acquesi,2020,1675968,Casarito Moscato d'Asti 2020,3.8,46,12.984701090086599,Italy,Moscato d'Asti
Casanova di Neri,2013,81836,Cerretalto Brunello di Montalcino 2013,4.7,284,259.74637946741785,Italy,Brunello di Montalcino
Villa Teresa,N.V.,1228914,Prosecco N.V.,3.8,1972,7.277715530330796,Italy,Prosecco
Tenuta San Guido,2015,5078,Sassicaia 2015,4.6,6196,1361.2993078316597,Italy,Bolgheri Sassicaia
Château Pontet-Canet,2008,14362,Pauillac (Grand Cru Classé) 2008,4.3,2757,101.3644407677728,France,Pauillac
Nervi,2018,1578948,Gattinara 2018,4.3,237,54.45197231326639,Italy,Gattinara
Château Barde-Haut,2015,1490640,Saint-Émilion Grand Cru (Grand Cru Classé) 2015,4.1,383,54.45197231326639,France,Saint-Émilion Grand Cru
Radikon,2009,5275616,Pignoli 2009,4.3,35,80.63080515618292,Italy,Friuli-Venezia Giulia
Château le Temple,2016,1143658,Médoc 2016,3.7,64,15.532774153463809,France,Médoc
Terlan (Terlano),2021,77671,Sauvignon Winkl 2021,4.2,378,19.68648229787323,Italy,Südtirol - Alto Adige
Gaja,2013,66224,Darmagi Langhe 2013,4.6,163,298.9622710661068,Italy,Langhe
Tua Rita,2016,75818,Giusto di Notri Toscana 2016,4.3,619,68.58854204844131,Italy,Toscana
Gaja,2012,66224,Darmagi Langhe 2012,4.6,158,314.0412787836267,Italy,Langhe
Tsantali,N.V.,1166512,Retsina N.V.,2.6,1262,8.81171849172563,Greece,Macedonia
Château Lafite Rothschild,2009,3908,Pauillac (Premier Grand Cru Classé) 2009,4.7,687,1108.673570897515,France,Pauillac
Bartolo Mascarello,2009,77339,Barolo 2009,4.4,456,310.4285998513042,Italy,Barolo
Ornellaia,1997,22447,Bolgheri Superiore 1997,4.6,724,342.1049875912332,Italy,Bolgheri Superiore
Château Angelus,1990,10175,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1990,4.7,608,931.2857995539127,France,Saint-Émilion Grand Cru
Gosset,N.V.,6826202,Extra Brut Champagne N.V.,4.0,1407,35.498497334994816,France,Champagne
Monteverro,2016,1171108,Toscana 2016,4.6,92,135.0827774694493,Italy,Toscana
Château Montrose,2000,80472,Saint-Estèphe (Grand Cru Classé) 2000,4.4,1362,437.1341508110202,France,Saint-Estèphe
Kistler,2019,5758616,Pinot Noir 2019,4.4,115,130.55907515419332,United States,Sonoma Coast
Château Mouton Rothschild,2005,1684223,Pauillac (Premier Grand Cru Classé) 2005,4.7,2353,837.722650973329,France,Pauillac
Borgogno,1967,1203557,Barolo Riserva 1967,4.3,245,107.69971831575862,Italy,Barolo
E. Pira & Figli,2017,1207221,Cannubi Barolo 2017,4.3,59,115.18686450883274,Italy,Barolo
Podere le Ripi,2015,2307317,Lupi e Sirene Riserva 2015,4.6,186,99.47956480308282,Italy,Brunello di Montalcino
Château Prieuré-Lichine,2015,1500465,Confidences de Prieuré-Lichine Margaux 2015,4.0,1074,32.4617527252165,France,Margaux
Château Lascombes,2005,80045,Margaux (Grand Cru Classé) 2005,4.4,1820,221.73471417950302,France,Margaux
Château Kirwan,2009,18557,Margaux (Grand Cru Classé) 2009,4.2,998,82.3586081238154,France,Margaux
Luna Argenta,N.V.,7652394,Prosecco N.V.,3.7,27,11.937547776369938,Italy,Prosecco
G.D. Vajra,2016,7338920,Barolo Coste di Rose 2016,4.3,153,62.82919882299967,Italy,Barolo
Quintarelli Giuseppe,2010,84068,Veneto Rosso del Bepi 2010,4.5,636,135.0827774694493,Italy,Veneto
Cavallotto,2019,92527,Langhe Nebbiolo 2019,3.9,165,28.273139470349854,Italy,Langhe
Paolo Scavino,2015,75764,Bric Dël Fiasc Barolo 2015,4.3,246,88.69388567180121,Italy,Barolo
St. Michael-Eppan,2019,1205870,Lagrein 2019,3.8,540,10.785679131281611,Italy,Südtirol - Alto Adige
St. Michael-Eppan,2019,10086,Pinot Grigio 2019,3.8,496,25.6552561860582,Italy,Südtirol - Alto Adige
G.D. Vajra,2014,1100124,Albe Barolo 2014,4.0,2477,37.173942636941476,Italy,Barolo
Domaine la Bouissiere,2018,1103081,Vacqueyras 2018,3.8,63,19.721387408330454,France,Vacqueyras
Marchesi di Gresy,2018,82395,Barbaresco Martinenga 2018,4.3,62,68.06496539158299,Italy,Barbaresco
Château Haut-Bergey,2010,1525228,Pessac-Léognan 2010,4.1,718,48.69262908782475,France,Pessac-Léognan
Aldo Conterno,2018,1407984,Bussiador 2018,4.3,83,57.59343225441637,Italy,Langhe
Coltibuono,2016,6281,Chianti Classico Riserva 2016,4.0,265,23.979810884111544,Italy,Chianti Classico
Tenuta Prima Pietra,2017,1315181,Prima Pietra 2017,4.2,456,47.121899117249754,Italy,Toscana
Terenzi,2020,1167322,Balbino Vermentino di Maremma Toscana 2020,4.0,177,10.785679131281611,Italy,Maremma Toscana
Château Mont-Redon,2015,1161172,Châteauneuf-du-Pape 2015,4.2,779,29.669343888638736,France,Châteauneuf-du-Pape
Lan,2018,88830,Crianza Rioja 2018,3.8,891,8.272511178361624,Spain,Rioja
Charles Smith,2017,1084276,Chateau Smith Cabernet Sauvignon 2017,3.7,560,23.560949558624877,United States,Washington
Château Lafite Rothschild,2011,3908,Pauillac (Premier Grand Cru Classé) 2011,4.5,879,926.7306826392452,France,Pauillac
Bibi Graetz,2016,88009,Testamatta Toscana 2016,4.2,906,98.43241148936616,Italy,Toscana
Yves Cuilleron,2019,97916,Condrieu La Petite Côte 2019,4.3,393,38.6399572761448,France,Condrieu
Château Montus,2016,86847,Madiran 2016,4.0,626,24.08452621548321,France,Madiran
Cavallotto,2013,1130208,Barolo Riserva Bricco Boschis Vigna San Giuseppe 2013,4.4,337,157.07299705749918,Italy,Barolo
Salvioni,2012,77458,Brunello di Montalcino 2012,4.5,426,151.83723048891588,Italy,Brunello di Montalcino
Castello dei Rampolla,2015,23390,Sammarco 2015,4.3,356,52.35766568583306,Italy,Toscana
Santadi,2018,1633723,Noras Cannonau di Sardegna 2018,3.9,102,14.555431060661592,Italy,Cannonau di Sardegna
Cà dei Frati,,1555324,Cuvée dei Frati Brut Rosé ,3.8,672,18.79640198121407,Italy,Lombardia
Domaine de Fondrèche,2018,1171516,Persia 2018,4.0,112,17.27802967632491,France,Ventoux
Ceci,N.V.,1150647,Terre Verdiane Lambrusco 1813 N.V.,3.7,1736,8.37722650973329,Italy,Emilia
Ca' Rugate,2018,91514,Valpolicella Superiore Campo Lavei 2018,4.1,100,17.173314344953244,Italy,Valpolicella
Petrolo,2019,16833,Galatrona 2019,4.3,150,97.3852581756495,Italy,Toscana
Dirupi,2011,1523850,Vigna Riserva Valtellina Superiore 2011,4.2,81,36.650365980083144,Italy,Valtellina Superiore
Manincor,2020,1137038,Moscato Giallo 2020,4.0,74,17.80160633318324,Italy,Südtirol - Alto Adige
Château Montrose,2000,80472,Saint-Estèphe (Grand Cru Classé) 2000,4.4,1362,437.1341508110202,France,Saint-Estèphe
Radikon,2009,5275616,Pignoli 2009,4.3,35,80.63080515618292,Italy,Friuli-Venezia Giulia
Tenuta di Gracciano della Seta,2016,1210185,Vino Nobile di Montepulciano 2016,3.8,650,51.3105123721164,Italy,Vino Nobile di Montepulciano
Castello di Neive,2018,85173,Barbaresco 2018,4.0,504,35.60321266636648,Italy,Barbaresco
Château Troplong Mondot,2012,1153702,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2012,4.4,1097,125.65839764599934,France,Saint-Émilion Grand Cru
Château Marquis de Terme,2006,79272,Margaux (Grand Cru Classé) 2006,4.1,473,62.72448349162801,France,Margaux
Château Malartic-Lagravière,2011,1174521,Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2011,4.0,87,57.01749793187221,France,Pessac-Léognan
Porte Rouge,2018,1185386,Châteauneuf-du-Pape 2018,4.1,87,30.367446097783176,France,Châteauneuf-du-Pape
Villa Trasqua,2015,88637,Chianti Classico 2015,3.9,302,34.032482695791494,Italy,Chianti Classico
HPF1855 - Hermanuspietersfontein,2018,1209211,Kleinboet 2018,4.2,208,18.744044315528235,South Africa,Western Cape
Château Lafite Rothschild,2011,3908,Pauillac (Premier Grand Cru Classé) 2011,4.5,879,926.7306826392452,France,Pauillac
Château Tournefeuille,2018,95782,Lalande-de-Pomerol 2018,4.0,138,27.225986156633194,France,Lalande-de-Pomerol
Terlan (Terlano),2021,77671,Sauvignon Winkl 2021,4.2,378,19.68648229787323,Italy,Südtirol - Alto Adige
Gaja,2013,66224,Darmagi Langhe 2013,4.6,163,298.9622710661068,Italy,Langhe
Tsantali,N.V.,1166512,Retsina N.V.,2.6,1262,8.81171849172563,Greece,Macedonia
Tua Rita,2016,75818,Giusto di Notri Toscana 2016,4.3,619,68.58854204844131,Italy,Toscana
Gaja,2012,66224,Darmagi Langhe 2012,4.6,158,314.0412787836267,Italy,Langhe
ColleMassari,2016,87653,Montecucco Rosso Riserva 2016,3.9,1094,13.612993078316597,Italy,Montecucco
Bouvet-Ladubay,2017,1714752,Tresor Brut 2017,3.9,206,15.916730368493251,France,Saumur
Villa Teresa,N.V.,1228914,Prosecco N.V.,3.8,1972,7.277715530330796,Italy,Prosecco
Heidsieck & Co. Monopole,N.V.,1100743,Rosé Top Brut Champagne N.V.,3.8,906,39.79182592123313,France,Champagne
S.A. Prüm,2012,1176261,Wehlener Sonnenuhr Riesling Alte Reben GG 2012,4.3,50,26.17883284291653,Germany,Mosel
Pegos Claros,2018,5488869,Blanc de Noirs Castelão 2018,4.2,53,18.744044315528235,Portugal,Palmela
Gosset,N.V.,6826202,Extra Brut Champagne N.V.,4.0,1407,35.498497334994816,France,Champagne
San Leonardo,2017,1189701,Terre di San Leonardo 2017,3.8,770,11.309255788139941,Italy,Vigneti delle Dolomiti
Gravner,2003,2088452,Rujno Rosso 2003,4.6,76,178.0160633318324,Italy,Venezia Giulia
Petrolo,2019,16833,Galatrona 2019,4.3,150,97.3852581756495,Italy,Toscana
Kistler,2019,5758616,Pinot Noir 2019,4.4,115,130.55907515419332,United States,Sonoma Coast
E. Pira & Figli,2017,1207221,Cannubi Barolo 2017,4.3,59,115.18686450883274,Italy,Barolo
Ciacci Piccolomini d'Aragona,2018,1138794,Rosso di Montalcino 2018,4.0,758,15.183723048891588,Italy,Rosso di Montalcino
G.D. Vajra,2016,7338920,Barolo Coste di Rose 2016,4.3,153,62.82919882299967,Italy,Barolo
Podere le Ripi,2015,2307317,Lupi e Sirene Riserva 2015,4.6,186,99.47956480308282,Italy,Brunello di Montalcino
Cordero di Montezemolo,2018,1749657,Barolo Monfalletto 2018,4.4,43,49.37327874174058,Italy,Barolo
Marchesi di Gresy,2018,82395,Barbaresco Martinenga 2018,4.3,62,68.06496539158299,Italy,Barbaresco
Fontodi,2018,22723,Vigna del Sorbo Gran Selezione Chianti Classico 2018,4.3,141,71.1017100013613,Italy,Chianti Classico
Oasi degli Angeli,2019,1755765,Kurni Marche 2019,4.6,153,103.66817805794946,Italy,Marche
Mastroberardino,2020,1205605,Nova Serra Greco di Tufo 2020,3.6,53,12.565839764599936,Italy,Greco di Tufo
Le Macchiole,2018,16418,Messorio 2018,4.4,44,190.05832643957402,Italy,Toscana
Château Angelus,2006,10175,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2006,4.6,1194,418.12831816706284,France,Saint-Émilion Grand Cru
HPF1855 - Hermanuspietersfontein,2021,1662788,Bloos Rosé 2021,3.8,49,12.513482098914102,South Africa,Western Cape
Cascina Castlet,2016,1732754,Passum Barbera d'Asti Superiore 2016,4.2,346,28.16842413897819,Italy,Barbera d'Asti
Paolo Manzone,2018,1166420,Magna Dolcetto d'Alba 2018,3.3,46,11.413971119511608,Italy,Dolcetto d'Alba
Ployez-Jacquemart,N.V.,2143018,Extra Brut Rosé Champagne N.V.,4.1,399,51.3105123721164,France,Champagne
Peter Zemmer,2019,2175584,Sauvignon Blanc 2019,3.9,39,14.555431060661592,Italy,Südtirol - Alto Adige
Peter Zemmer,2019,1730034,Raut Lagrein 2019,3.7,117,13.089416421458266,Italy,Südtirol - Alto Adige
HPF1855 - Hermanuspietersfontein,2017,1314605,Swartskaap 2017,4.5,108,28.16842413897819,South Africa,Western Cape
Villa Trasqua,2020,1156101,Trastella Toscana 2020,3.9,25,10.419175471480779,Italy,Toscana
Château Peyrabon,2015,97272,Château La Fleur Peyrabon Pauillac 2015,4.1,610,31.414599411499836,France,Pauillac
Yves Cuilleron,2019,1230188,Saint-Péray Les Potiers 2019,3.8,53,18.83130709167129,France,Saint-Péray
Tenute Silvio Nardi,2016,1156767,Brunello di Montalcino 2016,4.1,323,32.4617527252165,Italy,Brunello di Montalcino
Alain Jaume,2019,1151894,Domaine Grand Veneur Côtes du Rhône Les Champauvins 2019,3.9,685,13.50827774694493,France,Côtes-du-Rhône
Remelluri,2016,2128268,Lindes de Remelluri Viñedos de Labastida 2016,3.9,841,15.654942040064086,Spain,Rioja
Di Majo Norante,2015,1194843,Don Luigi Riserva 2015,4.2,208,28.796716127208185,Italy,Molise
Tenuta Sette Ponti,2018,19225,Crognolo Toscana 2018,3.9,1022,19.7911976292449,Italy,Toscana
Pio Cesare,2016,22555,Ornato Barolo 2016,4.4,192,94.13908290312784,Italy,Barolo
Château Sociando-Mallet,2017,1161268,Haut-Médoc 2017,4.0,431,39.79182592123313,France,Haut-Médoc
Biondi-Santi,2015,1558589,Brunello di Montalcino 2015,4.6,494,471.21899117249757,Italy,Brunello di Montalcino
Palacio de Bornos,N.V.,2329608,"Verdejo 5,5° Frizzante N.V.",3.8,692,11.46632878519744,Spain,Castilla y León
Tenuta Il Poggione,2014,22175,Brunello di Montalcino 2014,4.2,2351,89.0080316659162,Italy,Brunello di Montalcino
Château Peyrabon,2015,97272,Château La Fleur Peyrabon Pauillac 2015,4.1,610,31.414599411499836,France,Pauillac
Clos des Papes (Paul Avril),2018,1159878,Châteauneuf-du-Pape 2018,4.4,140,72.25357864644963,France,Châteauneuf-du-Pape
Château Léoville Poyferré,2009,1115658,Saint-Julien (Grand Cru Classé) 2009,4.6,1351,303.67446097783176,France,Saint-Julien
Château Pape Clément,2009,82613,Pessac-Léognan (Grand Cru Classé de Graves) 2009,4.5,1385,214.66642931191555,France,Pessac-Léognan
Ricasoli,2014,1285396,Brolio Chianti Classico Riserva 2014,3.8,483,19.7911976292449,Italy,Chianti Classico
Vinosia,2017,1154286,Ué Pàssula Primitivo di Manduria 2017,4.4,86,19.7911976292449,Italy,Primitivo di Manduria
Tenute Silvio Nardi,2016,1156767,Brunello di Montalcino 2016,4.1,323,32.4617527252165,Italy,Brunello di Montalcino
Villa Trasqua,2015,88637,Chianti Classico 2015,3.9,302,34.032482695791494,Italy,Chianti Classico
HPF1855 - Hermanuspietersfontein,2018,1209211,Kleinboet 2018,4.2,208,18.744044315528235,South Africa,Western Cape
Porte Rouge,2018,1185386,Châteauneuf-du-Pape 2018,4.1,87,30.367446097783176,France,Châteauneuf-du-Pape
S.A. Prüm,2012,1176261,Wehlener Sonnenuhr Riesling Alte Reben GG 2012,4.3,50,26.17883284291653,Germany,Mosel
Pegos Claros,2018,5488869,Blanc de Noirs Castelão 2018,4.2,53,18.744044315528235,Portugal,Palmela
Casanova di Neri,2012,81836,Cerretalto Brunello di Montalcino 2012,4.7,401,266.0816570154036,Italy,Brunello di Montalcino
Graham Beck,N.V.,1151,Brut (Chardonnay - Pinot Noir) N.V.,3.8,6635,16.75445301946658,South Africa,Robertson
Château Tournefeuille,2018,95782,Lalande-de-Pomerol 2018,4.0,138,27.225986156633194,France,Lalande-de-Pomerol
Château l'Eglise-Clinet,2013,1099373,Pomerol 2013,4.2,60,152.0466611516592,France,Pomerol
Château Mouton Rothschild,1986,1684223,Pauillac (Premier Grand Cru Classé) 1986,4.7,2427,1007.3091301297422,France,Pauillac
Château Lafon-Rochet,2009,1700690,Saint-Estèphe (Grand Cru Classé) 2009,4.2,1329,61.782045509283016,France,Saint-Estèphe
Château Haut-Marbuzet,2016,68514,Saint-Estèphe 2016,4.3,670,44.346942835900606,France,Saint-Estèphe
Il Marroneto,2015,1167071,Brunello di Montalcino 2015,4.4,491,99.47956480308282,Italy,Brunello di Montalcino
Château l'Eglise-Clinet,2013,1099373,Pomerol 2013,4.2,60,152.0466611516592,France,Pomerol
Château Lynch-Bages,2014,79262,Pauillac (Grand Cru Classé) 2014,4.3,917,153.9315371163492,France,Pauillac
Torbreck,2018,11830,RunRig 2018,4.5,60,267.02409499774865,Australia,Barossa Valley
Pio Cesare,2016,22555,Ornato Barolo 2016,4.4,192,94.13908290312784,Italy,Barolo
Château Cheval Blanc,2010,1148747,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2010,4.7,355,1121.3441259934866,France,Saint-Émilion Grand Cru
G.D. Vajra,2017,1100125,Barolo Bricco Delle Viole 2017,4.3,334,69.68805302784381,Italy,Barolo
Drappier,N.V.,1319900,Quattuor Blanc de Quatre Blancs Extra Brut Champagne N.V.,4.2,1183,88.64152800611538,France,Champagne
Knipser,2017,1163624,Blauer Spätburgunder Trocken 2017,3.9,288,14.136569735174927,Germany,Pfalz
Martin Waßmer,2018,1966122,Spätburgunder 2018,3.8,82,9.947956480308282,Germany,Baden
Wittmann,2021,1163958,Riesling Trocken 2021,3.7,114,12.46112443322827,Germany,Rheinhessen
Oremus,2019,1632873,Mandolás Furmint 2019,4.0,535,31.299412546991004,Hungary,Tokaj
Monchiero Carbone,2020,1206273,Regret Langhe Nebbiolo 2020,3.7,95,12.6705550959716,Italy,Langhe
Los Vascos,2019,23818,Cabernet Sauvignon 2019,3.4,695,9.511642599593007,Chile,Colchagua Valley
Schneider,2018,3534577,Hensel Und Gretel Red 2018,4.0,137,13.50827774694493,Germany,Pfalz
Dönnhoff,2020,1155959,Grauburgunder Trocken 2020,3.8,26,12.251693770484938,Germany,Nahe
Saint-Damien,2019,1105554,Les Souteyrades Vieilles Vignes Gigondas 2019,4.1,39,25.026964197828203,France,Gigondas
Ca’ del Baio,2018,5509311,Autinbej Barbaresco 2018,4.1,270,26.807124831146528,Italy,Barbaresco
José Pariente,2021,21218,Sauvignon Blanc 2021,4.2,257,9.947956480308282,Spain,Rueda
Le Vieux Donjon,2019,1098865,Châteauneuf-du-Pape 2019,4.2,183,46.0747458035331,France,Châteauneuf-du-Pape
Casanova di Neri,2015,9710,Brunello di Montalcino 2015,4.4,2533,68.06496539158299,Italy,Brunello di Montalcino
Alain Jaume,2016,1946223,Domaine Grand Veneur Châteauneuf-Du-Pape Vieilles Vignes 2016,4.5,36,157.07299705749918,France,Châteauneuf-du-Pape
Cà dei Frati,2021,1136902,I Frati Lugana 2021,4.2,838,12.042263107741604,Italy,Lugana
Cordero di Montezemolo,2020,8788,Barbera d'Alba 2020,4.0,179,13.225546352241432,Italy,Barbera d'Alba
Antinori,N.V.,1258480,Tenuta Montenisa Franciacorta Brut Rosé N.V.,3.6,203,27.225986156633194,Italy,Franciacorta
Taittinger,2011,1136950,Comtes de Champagne Blanc de Blancs 2011,4.5,422,165.45022356723248,France,Champagne
Fattoria le Pupille,2020,1367830,Morellino di Scansano 2020,3.7,295,8.848445500905788,Italy,Morellino di Scansano
